v1-patch_id,v1-labels-grouped,v2-labels-grouped
S2A_MSIL2A_20180419T101031_90_17,0.0,0.0
S2A_MSIL2A_20170813T112121_62_84,6.0,6.0
S2B_MSIL2A_20170927T094019_28_17,4.0,4.0
S2B_MSIL2A_20180511T100029_57_79,0.0,
S2B_MSIL2A_20170709T094029_72_22,5.0,5.0
S2B_MSIL2A_20180515T112109_33_21,4.0,5.0
S2A_MSIL2A_20170701T093031_82_30,5.0,5.0
S2B_MSIL2A_20180515T112110_43_90,3.0,3.0
S2A_MSIL2A_20171002T094031_51_90,1.0,1.0
S2A_MSIL2A_20170720T100031_72_52,0.0,0.0
S2A_MSIL2A_20171121T112351_40_81,6.0,6.0
S2A_MSIL2A_20180506T100031_37_44,6.0,6.0
S2B_MSIL2A_20180201T093219_59_84,6.0,6.0
S2B_MSIL2A_20180421T100029_17_21,6.0,6.0
S2B_MSIL2A_20171016T101009_51_72,0.0,
S2B_MSIL2A_20180421T100030_47_8,7.0,7.0
S2B_MSIL2A_20180525T094029_33_45,3.0,3.0
S2B_MSIL2A_20180515T112109_71_16,4.0,2.0
S2A_MSIL2A_20171221T112501_68_72,6.0,6.0
S2B_MSIL2A_20180225T105019_22_3,7.0,7.0
S2B_MSIL2A_20180509T092029_18_17,6.0,6.0
S2B_MSIL2A_20170808T094029_21_47,5.0,5.0
S2B_MSIL2A_20180525T094029_33_36,3.0,3.0
S2B_MSIL2A_20180224T112109_72_57,5.0,5.0
S2A_MSIL2A_20170701T093031_22_56,5.0,5.0
S2B_MSIL2A_20170914T93030_1_31,5.0,5.0
S2B_MSIL2A_20170914T93030_8_57,7.0,7.0
S2A_MSIL2A_20171201T112431_21_60,5.0,5.0
S2A_MSIL2A_20170813T112121_67_69,5.0,5.0
S2B_MSIL2A_20170818T112109_53_55,5.0,
S2B_MSIL2A_20180525T094029_68_85,3.0,3.0
S2B_MSIL2A_20180422T093029_90_59,5.0,5.0
S2B_MSIL2A_20180421T100029_60_50,6.0,6.0
S2A_MSIL2A_20170704T112111_25_80,5.0,5.0
S2B_MSIL2A_20170814T100029_29_17,6.0,
S2B_MSIL2A_20180525T094029_80_70,3.0,3.0
S2A_MSIL2A_20170613T101031_54_32,0.0,0.0
S2B_MSIL2A_20180511T100029_84_31,0.0,0.0
S2A_MSIL2A_20180510T094031_42_45,7.0,7.0
S2A_MSIL2A_20170617T113321_40_20,5.0,5.0
S2A_MSIL2A_20170905T95032_28_53,5.0,5.0
S2B_MSIL2A_20180525T094029_58_43,5.0,5.0
S2B_MSIL2A_20170814T100029_81_66,0.0,
S2B_MSIL2A_20180511T100029_81_46,6.0,
S2B_MSIL2A_20180509T092029_3_5,5.0,5.0
S2B_MSIL2A_20170825T093029_11_10,5.0,5.0
S2B_MSIL2A_20180525T094029_36_68,5.0,5.0
S2B_MSIL2A_20170930T095019_28_10,6.0,6.0
S2A_MSIL2A_20170613T101032_50_82,6.0,6.0
S2B_MSIL2A_20170830T102019_81_68,0.0,0.0
S2A_MSIL2A_20180318T093031_5_1,5.0,5.0
S2B_MSIL2A_20170924T093019_47_9,5.0,5.0
S2B_MSIL2A_20171112T114339_17_40,6.0,
S2A_MSIL2A_20171208T093351_9_11,5.0,5.0
S2A_MSIL2A_20180506T100031_79_44,6.0,6.0
S2A_MSIL2A_20170816T095031_3_17,0.0,
S2B_MSIL2A_20180421T114349_20_74,5.0,5.0
S2B_MSIL2A_20180204T94161_71_28,3.0,3.0
S2B_MSIL2A_20170808T094029_46_39,6.0,6.0
S2B_MSIL2A_20180525T094029_18_42,6.0,6.0
S2B_MSIL2A_20170709T094029_39_60,6.0,6.0
S2B_MSIL2A_20180225T105019_90_25,7.0,7.0
S2B_MSIL2A_20170906T101019_45_69,0.0,0.0
S2B_MSIL2A_20180515T112110_89_74,5.0,5.0
S2B_MSIL2A_20170914T93030_35_60,5.0,5.0
S2B_MSIL2A_20180421T114349_52_79,6.0,6.0
S2B_MSIL2A_20171015T104009_1_7,3.0,3.0
S2A_MSIL2A_20171121T112351_29_26,5.0,5.0
S2B_MSIL2A_20180421T100029_87_0,5.0,5.0
S2B_MSIL2A_20170802T092029_20_4,5.0,5.0
S2A_MSIL2A_20180527T093041_6_7,3.0,
S2A_MSIL2A_20170617T113321_21_58,6.0,6.0
S2B_MSIL2A_20171016T101009_48_41,0.0,0.0
S2A_MSIL2A_20170813T112121_80_19,5.0,5.0
S2B_MSIL2A_20180224T112109_31_6,5.0,5.0
S2A_MSIL2A_20170905T095031_11_65,7.0,7.0
S2B_MSIL2A_20170914T93030_50_82,5.0,5.0
S2A_MSIL2A_20171201T112431_51_89,0.0,0.0
S2B_MSIL2A_20180422T093029_11_1,5.0,5.0
S2B_MSIL2A_20180417T102019_65_8,5.0,5.0
S2A_MSIL2A_20180508T104032_4_76,7.0,7.0
S2B_MSIL2A_20180515T112109_13_42,4.0,5.0
S2B_MSIL2A_20180515T094029_39_46,6.0,6.0
S2A_MSIL2A_20180430T094031_85_22,1.0,1.0
S2A_MSIL2A_20171002T112112_64_61,5.0,5.0
S2B_MSIL2A_20170831T095029_5_42,7.0,7.0
S2B_MSIL2A_20170924T093019_65_84,6.0,6.0
S2A_MSIL2A_20171121T112351_74_90,2.0,2.0
S2A_MSIL2A_20170813T112121_87_83,5.0,5.0
S2B_MSIL2A_20170911T092019_26_16,6.0,6.0
S2B_MSIL2A_20180201T093219_8_38,6.0,6.0
S2A_MSIL2A_20170803T094031_77_27,1.0,1.0
S2A_MSIL2A_20171121T112351_13_28,6.0,6.0
S2A_MSIL2A_20171101T094131_46_35,5.0,5.0
S2B_MSIL2A_20170906T101020_80_63,5.0,5.0
S2A_MSIL2A_20180507T093041_7_40,5.0,5.0
S2A_MSIL2A_20180510T094031_82_74,6.0,6.0
S2B_MSIL2A_20180525T094029_40_79,5.0,5.0
S2B_MSIL2A_20180515T112110_49_27,6.0,6.0
S2A_MSIL2A_20171221T112501_86_62,5.0,5.0
S2A_MSIL2A_20170704T112111_64_4,5.0,5.0
S2B_MSIL2A_20170924T93021_18_65,5.0,5.0
S2A_MSIL2A_20170905T95032_16_86,5.0,5.0
S2B_MSIL2A_20180421T114349_85_33,0.0,0.0
S2A_MSIL2A_20180527T093041_86_5,5.0,
S2A_MSIL2A_20170701T093031_57_21,3.0,3.0
S2B_MSIL2A_20170914T93030_50_81,7.0,7.0
S2B_MSIL2A_20170927T94020_4_87,7.0,7.0
S2A_MSIL2A_20171015T095031_4_33,7.0,7.0
S2B_MSIL2A_20170831T095029_32_21,6.0,6.0
S2B_MSIL2A_20171112T114339_21_76,5.0,5.0
S2B_MSIL2A_20170914T93030_16_31,6.0,6.0
S2A_MSIL2A_20170613T101032_74_62,6.0,6.0
S2B_MSIL2A_20171112T114339_18_0,5.0,5.0
S2A_MSIL2A_20170818T103021_44_48,7.0,7.0
S2B_MSIL2A_20180204T94160_29_49,6.0,6.0
S2B_MSIL2A_20170831T095029_36_74,1.0,1.0
S2B_MSIL2A_20180224T112109_33_12,6.0,6.0
S2B_MSIL2A_20170802T092029_39_3,3.0,3.0
S2B_MSIL2A_20180326T112109_43_49,3.0,3.0
S2B_MSIL2A_20170817T101019_90_58,5.0,5.0
S2B_MSIL2A_20170914T093029_64_16,5.0,5.0
S2A_MSIL2A_20170816T095031_90_23,6.0,
S2B_MSIL2A_20180525T94030_31_86,0.0,0.0
S2B_MSIL2A_20180421T114349_3_61,2.0,2.0
S2B_MSIL2A_20170924T093019_35_45,6.0,6.0
S2B_MSIL2A_20170906T101019_6_88,0.0,0.0
S2B_MSIL2A_20180525T94030_14_65,3.0,3.0
S2B_MSIL2A_20180421T114349_63_76,5.0,5.0
S2B_MSIL2A_20180525T094029_4_84,5.0,5.0
S2B_MSIL2A_20171219T095409_51_56,6.0,6.0
S2A_MSIL2A_20170717T113322_41_81,6.0,6.0
S2B_MSIL2A_20170927T94020_3_50,5.0,5.0
S2B_MSIL2A_20171219T095409_74_58,7.0,7.0
S2A_MSIL2A_20170803T094031_33_9,7.0,7.0
S2B_MSIL2A_20180220T114339_85_39,0.0,0.0
S2B_MSIL2A_20180428T095029_15_0,6.0,6.0
S2A_MSIL2A_20180225T114351_63_61,2.0,2.0
S2A_MSIL2A_20171121T112351_64_63,3.0,3.0
S2A_MSIL2A_20170816T095031_56_45,7.0,
S2B_MSIL2A_20180204T094159_53_35,3.0,3.0
S2A_MSIL2A_20170813T112121_1_33,3.0,3.0
S2A_MSIL2A_20180508T104031_15_46,6.0,6.0
S2A_MSIL2A_20171121T112351_12_87,3.0,3.0
S2A_MSIL2A_20180506T100031_18_50,6.0,6.0
S2B_MSIL2A_20180502T093039_3_63,5.0,5.0
S2A_MSIL2A_20170720T100031_68_43,0.0,0.0
S2A_MSIL2A_20170701T093031_15_69,0.0,0.0
S2A_MSIL2A_20180506T100031_23_73,5.0,5.0
S2A_MSIL2A_20180205T100211_13_73,5.0,5.0
S2A_MSIL2A_20180413T095031_73_48,6.0,6.0
S2A_MSIL2A_20171101T094131_90_46,3.0,3.0
S2B_MSIL2A_20180525T094029_56_64,3.0,3.0
S2B_MSIL2A_20180525T94030_77_67,5.0,5.0
S2A_MSIL2A_20171002T112112_63_23,6.0,6.0
S2B_MSIL2A_20170906T101020_82_71,3.0,3.0
S2B_MSIL2A_20170709T094029_69_60,3.0,3.0
S2B_MSIL2A_20180224T112109_20_60,5.0,5.0
S2A_MSIL2A_20170701T093031_49_51,5.0,5.0
S2B_MSIL2A_20180220T114339_59_54,6.0,6.0
S2B_MSIL2A_20180220T114339_81_34,0.0,0.0
S2B_MSIL2A_20170831T095029_12_65,1.0,
S2B_MSIL2A_20180525T94030_49_71,5.0,5.0
S2B_MSIL2A_20180525T094029_48_19,3.0,3.0
S2B_MSIL2A_20170930T095019_64_78,5.0,5.0
S2B_MSIL2A_20170825T093029_52_51,5.0,5.0
S2B_MSIL2A_20180220T114339_45_47,5.0,5.0
S2A_MSIL2A_20170803T094031_51_85,6.0,6.0
S2B_MSIL2A_20170914T93030_25_44,6.0,6.0
S2B_MSIL2A_20180515T094029_22_83,5.0,5.0
S2B_MSIL2A_20180220T114339_22_18,2.0,2.0
S2B_MSIL2A_20171206T094349_90_33,5.0,5.0
S2B_MSIL2A_20170824T100019_25_16,5.0,5.0
S2B_MSIL2A_20170808T094029_67_44,7.0,7.0
S2B_MSIL2A_20180511T100029_25_8,5.0,5.0
S2B_MSIL2A_20170906T101020_37_86,6.0,6.0
S2A_MSIL2A_20171002T094031_58_53,6.0,6.0
S2A_MSIL2A_20171002T112112_1_74,0.0,0.0
S2B_MSIL2A_20180502T093039_55_34,5.0,5.0
S2A_MSIL2A_20180508T104031_25_11,5.0,5.0
S2A_MSIL2A_20180318T093031_11_12,6.0,6.0
S2A_MSIL2A_20170701T093031_85_40,3.0,3.0
S2A_MSIL2A_20170816T095031_8_59,0.0,
S2A_MSIL2A_20180413T095031_33_45,6.0,6.0
S2A_MSIL2A_20170720T100031_70_28,0.0,0.0
S2B_MSIL2A_20180224T112109_50_58,6.0,6.0
S2A_MSIL2A_20180413T095031_32_17,6.0,6.0
S2B_MSIL2A_20170911T092019_31_19,3.0,3.0
S2B_MSIL2A_20180515T112110_71_30,5.0,5.0
S2B_MSIL2A_20180525T094029_58_12,3.0,3.0
S2B_MSIL2A_20170808T094029_31_59,5.0,5.0
S2A_MSIL2A_20180529T115401_68_54,0.0,0.0
S2B_MSIL2A_20180525T094029_41_42,5.0,5.0
S2A_MSIL2A_20170813T112121_81_30,5.0,5.0
S2B_MSIL2A_20180502T093039_6_68,6.0,6.0
S2B_MSIL2A_20180525T094029_12_46,7.0,7.0
S2B_MSIL2A_20170825T093029_29_77,5.0,5.0
S2A_MSIL2A_20171121T112351_34_78,3.0,3.0
S2A_MSIL2A_20171208T093351_83_90,3.0,3.0
S2A_MSIL2A_20171101T94132_9_16,3.0,3.0
S2B_MSIL2A_20180515T112110_78_12,5.0,5.0
S2B_MSIL2A_20171016T101009_3_19,0.0,0.0
S2A_MSIL2A_20180527T093041_28_17,6.0,
S2B_MSIL2A_20180220T114339_71_61,6.0,6.0
S2A_MSIL2A_20180205T100211_10_54,3.0,3.0
S2B_MSIL2A_20180525T094029_85_63,3.0,3.0
S2A_MSIL2A_20170905T095031_15_47,3.0,3.0
S2A_MSIL2A_20170617T113321_47_61,5.0,5.0
S2A_MSIL2A_20170701T093031_23_15,6.0,6.0
S2A_MSIL2A_20171201T112431_83_73,6.0,6.0
S2B_MSIL2A_20170924T93014_17_3,5.0,5.0
S2A_MSIL2A_20170617T113321_22_25,5.0,5.0
S2B_MSIL2A_20180515T094029_69_79,7.0,7.0
S2A_MSIL2A_20170813T112121_53_29,5.0,5.0
S2A_MSIL2A_20180318T093031_2_43,6.0,6.0
S2B_MSIL2A_20180511T100029_45_48,0.0,0.0
S2A_MSIL2A_20170613T101031_76_60,6.0,6.0
S2B_MSIL2A_20170818T112109_49_58,5.0,
S2B_MSIL2A_20180511T100029_79_43,5.0,5.0
S2B_MSIL2A_20170709T094029_59_21,3.0,3.0
S2A_MSIL2A_20180413T95032_89_32,0.0,0.0
S2A_MSIL2A_20171201T112431_6_58,0.0,0.0
S2B_MSIL2A_20170924T93020_73_58,3.0,3.0
S2B_MSIL2A_20180326T112109_12_70,3.0,3.0
S2B_MSIL2A_20170817T101019_18_50,0.0,0.0
S2A_MSIL2A_20180526T100031_87_86,5.0,5.0
S2A_MSIL2A_20180507T093041_6_34,5.0,5.0
S2A_MSIL2A_20170617T113321_76_45,5.0,5.0
S2B_MSIL2A_20171219T095409_7_69,5.0,5.0
S2A_MSIL2A_20171015T095031_28_19,5.0,5.0
S2A_MSIL2A_20180225T114351_51_32,2.0,2.0
S2B_MSIL2A_20170906T101020_60_85,5.0,5.0
S2B_MSIL2A_20180220T114339_45_38,5.0,5.0
S2B_MSIL2A_20180525T94030_67_69,5.0,5.0
S2A_MSIL2A_20171208T093351_12_84,5.0,5.0
S2A_MSIL2A_20170905T095031_8_47,7.0,7.0
S2B_MSIL2A_20180521T100029_76_59,5.0,5.0
S2A_MSIL2A_20180430T094031_60_50,1.0,1.0
S2B_MSIL2A_20180521T100029_8_77,0.0,0.0
S2A_MSIL2A_20171201T112431_83_9,6.0,6.0
S2A_MSIL2A_20180419T101031_82_8,0.0,0.0
S2A_MSIL2A_20180225T114351_24_16,6.0,6.0
S2B_MSIL2A_20180525T94030_78_39,3.0,3.0
S2A_MSIL2A_20170701T093031_71_69,3.0,3.0
S2A_MSIL2A_20171002T112112_56_17,5.0,5.0
S2B_MSIL2A_20180511T100029_0_23,0.0,0.0
S2B_MSIL2A_20170709T094029_32_8,3.0,3.0
S2B_MSIL2A_20180220T114339_42_24,5.0,5.0
S2B_MSIL2A_20180326T112109_45_19,6.0,6.0
S2B_MSIL2A_20170930T095019_22_36,5.0,5.0
S2A_MSIL2A_20180506T100031_76_9,1.0,1.0
S2B_MSIL2A_20180525T094029_39_11,3.0,3.0
S2B_MSIL2A_20170906T101019_38_43,0.0,0.0
S2A_MSIL2A_20180509T101031_81_51,0.0,0.0
S2B_MSIL2A_20180502T093039_76_3,5.0,5.0
S2A_MSIL2A_20180510T094031_0_52,5.0,5.0
S2B_MSIL2A_20180525T094029_76_12,3.0,3.0
S2B_MSIL2A_20180509T092029_10_35,3.0,3.0
S2B_MSIL2A_20180326T112109_56_69,6.0,6.0
S2B_MSIL2A_20180502T093039_86_88,5.0,5.0
S2A_MSIL2A_20170704T112111_31_47,6.0,6.0
S2A_MSIL2A_20180413T095031_1_3,0.0,0.0
S2B_MSIL2A_20170924T93021_46_28,3.0,3.0
S2B_MSIL2A_20170818T112109_29_42,5.0,
S2B_MSIL2A_20180525T94030_47_2,5.0,5.0
S2A_MSIL2A_20170617T113321_26_31,5.0,5.0
S2B_MSIL2A_20170817T101019_45_1,0.0,0.0
S2B_MSIL2A_20170914T93030_72_71,6.0,6.0
S2A_MSIL2A_20170717T113321_48_87,6.0,6.0
S2B_MSIL2A_20170924T093019_23_52,3.0,3.0
S2B_MSIL2A_20180502T093039_64_5,5.0,5.0
S2A_MSIL2A_20180510T094031_30_63,5.0,5.0
S2B_MSIL2A_20180522T093029_36_58,7.0,7.0
S2B_MSIL2A_20180220T114339_15_32,5.0,5.0
S2B_MSIL2A_20170817T101019_5_87,0.0,0.0
S2B_MSIL2A_20170817T101019_66_69,5.0,5.0
S2B_MSIL2A_20180201T093219_69_85,6.0,6.0
S2B_MSIL2A_20171015T104009_2_73,6.0,6.0
S2A_MSIL2A_20171002T112112_14_51,6.0,6.0
S2B_MSIL2A_20180525T94031_27_80,5.0,5.0
S2A_MSIL2A_20180225T114351_11_73,5.0,5.0
S2B_MSIL2A_20170808T094029_30_45,6.0,6.0
S2B_MSIL2A_20180515T112109_86_19,4.0,5.0
S2A_MSIL2A_20180225T114351_39_62,6.0,6.0
S2A_MSIL2A_20180527T93042_3_81,5.0,
S2A_MSIL2A_20180526T100031_57_30,5.0,5.0
S2A_MSIL2A_20171002T094031_71_25,1.0,1.0
S2B_MSIL2A_20170814T100029_82_74,0.0,
S2A_MSIL2A_20171002T112111_81_40,6.0,6.0
S2A_MSIL2A_20180225T114351_10_10,5.0,5.0
S2B_MSIL2A_20180417T102019_74_34,5.0,5.0
S2B_MSIL2A_20180422T093029_13_26,3.0,3.0
S2A_MSIL2A_20170704T112111_18_32,3.0,3.0
S2B_MSIL2A_20170930T095019_25_56,5.0,
S2A_MSIL2A_20171221T112501_41_11,5.0,5.0
S2A_MSIL2A_20180508T104031_14_90,6.0,6.0
S2B_MSIL2A_20170831T095029_42_74,1.0,1.0
S2B_MSIL2A_20180515T112110_88_58,5.0,5.0
S2B_MSIL2A_20180511T100029_16_53,0.0,0.0
S2B_MSIL2A_20171112T114339_71_21,5.0,5.0
S2B_MSIL2A_20180220T114339_42_56,6.0,6.0
S2A_MSIL2A_20170827T092031_9_54,5.0,
S2B_MSIL2A_20180421T100030_46_16,6.0,6.0
S2B_MSIL2A_20180417T102019_54_67,3.0,3.0
S2B_MSIL2A_20180525T94030_68_51,6.0,6.0
S2B_MSIL2A_20180421T114349_18_45,5.0,5.0
S2B_MSIL2A_20171019T102019_70_52,0.0,0.0
S2B_MSIL2A_20170924T93021_19_85,0.0,0.0
S2A_MSIL2A_20170617T113321_19_76,2.0,2.0
S2B_MSIL2A_20170914T093029_26_10,7.0,7.0
S2A_MSIL2A_20170813T112121_39_1,5.0,5.0
S2A_MSIL2A_20171002T112111_6_15,5.0,5.0
S2B_MSIL2A_20171112T114339_69_27,6.0,6.0
S2B_MSIL2A_20170808T094029_90_10,6.0,6.0
S2A_MSIL2A_20180225T114351_40_89,5.0,5.0
S2A_MSIL2A_20171201T112431_0_44,0.0,0.0
S2B_MSIL2A_20170830T102019_57_89,0.0,0.0
S2B_MSIL2A_20171112T114339_6_81,6.0,6.0
S2A_MSIL2A_20170813T112121_30_24,6.0,6.0
S2B_MSIL2A_20180525T94031_11_70,3.0,3.0
S2B_MSIL2A_20170802T092029_5_59,3.0,3.0
S2B_MSIL2A_20170914T093029_17_28,3.0,3.0
S2A_MSIL2A_20171201T112431_3_87,6.0,6.0
S2A_MSIL2A_20180527T093041_47_39,6.0,
S2B_MSIL2A_20170808T094029_50_19,6.0,6.0
S2B_MSIL2A_20180515T094029_6_15,6.0,6.0
S2A_MSIL2A_20170905T095031_30_28,3.0,3.0
S2B_MSIL2A_20170927T94020_8_72,5.0,5.0
S2B_MSIL2A_20170927T094019_90_2,6.0,6.0
S2A_MSIL2A_20180508T104031_24_7,6.0,6.0
S2B_MSIL2A_20170824T100019_49_22,7.0,7.0
S2A_MSIL2A_20171101T94132_21_58,6.0,6.0
S2B_MSIL2A_20170814T100029_22_57,0.0,
S2B_MSIL2A_20170914T093029_66_34,5.0,5.0
S2B_MSIL2A_20180525T94030_2_18,5.0,5.0
S2A_MSIL2A_20170701T093031_28_36,5.0,5.0
S2B_MSIL2A_20170814T100029_54_67,0.0,
S2B_MSIL2A_20180521T100029_9_90,0.0,0.0
S2B_MSIL2A_20170817T101019_82_47,6.0,6.0
S2B_MSIL2A_20170924T93020_58_68,3.0,3.0
S2A_MSIL2A_20180527T93042_6_74,5.0,
S2B_MSIL2A_20180521T100029_56_49,3.0,3.0
S2A_MSIL2A_20170818T103021_61_23,5.0,5.0
S2B_MSIL2A_20170817T101019_20_41,0.0,0.0
S2B_MSIL2A_20170911T092019_11_45,3.0,3.0
S2A_MSIL2A_20171201T112431_58_30,5.0,5.0
S2A_MSIL2A_20170613T101031_77_64,6.0,6.0
S2A_MSIL2A_20170613T101031_54_72,6.0,6.0
S2A_MSIL2A_20171002T112112_1_9,0.0,0.0
S2B_MSIL2A_20180515T112110_24_58,6.0,6.0
S2A_MSIL2A_20171121T112351_0_29,6.0,6.0
S2B_MSIL2A_20180326T112109_35_61,3.0,3.0
S2A_MSIL2A_20170717T113321_83_64,0.0,0.0
S2B_MSIL2A_20180421T100029_15_19,6.0,6.0
S2B_MSIL2A_20180511T100029_61_31,6.0,6.0
S2A_MSIL2A_20180527T093041_60_39,3.0,
S2A_MSIL2A_20180413T095031_29_23,6.0,6.0
S2A_MSIL2A_20171221T112501_89_28,5.0,5.0
S2A_MSIL2A_20180508T104032_3_61,7.0,7.0
S2B_MSIL2A_20170927T94020_72_67,6.0,6.0
S2B_MSIL2A_20180525T94030_39_76,7.0,7.0
S2A_MSIL2A_20180510T094031_32_59,5.0,5.0
S2B_MSIL2A_20180515T094029_45_14,3.0,3.0
S2A_MSIL2A_20180510T094031_46_88,6.0,6.0
S2A_MSIL2A_20171201T112431_45_51,5.0,5.0
S2A_MSIL2A_20180526T100031_82_8,5.0,5.0
S2A_MSIL2A_20170905T95032_19_17,5.0,5.0
S2B_MSIL2A_20180421T114349_67_5,0.0,0.0
S2A_MSIL2A_20171201T112431_49_81,0.0,0.0
S2B_MSIL2A_20170924T093019_58_52,7.0,7.0
S2B_MSIL2A_20170923T100019_4_25,5.0,5.0
S2A_MSIL2A_20170717T113321_45_28,2.0,2.0
S2B_MSIL2A_20170924T93021_47_27,3.0,3.0
S2B_MSIL2A_20170923T100019_45_1,6.0,6.0
S2B_MSIL2A_20180421T100029_90_70,3.0,3.0
S2B_MSIL2A_20170924T093019_0_22,5.0,5.0
S2B_MSIL2A_20180220T114339_26_6,5.0,5.0
S2A_MSIL2A_20170617T113321_33_72,2.0,2.0
S2A_MSIL2A_20170818T103021_60_41,6.0,
S2B_MSIL2A_20171112T114339_6_70,5.0,5.0
S2B_MSIL2A_20170818T112109_88_59,3.0,
S2B_MSIL2A_20170914T093029_74_26,5.0,5.0
S2B_MSIL2A_20170924T93021_22_29,5.0,5.0
S2A_MSIL2A_20180225T114351_75_0,6.0,6.0
S2B_MSIL2A_20180509T092029_30_22,6.0,6.0
S2A_MSIL2A_20171201T112431_54_87,0.0,0.0
S2A_MSIL2A_20180526T100031_29_43,3.0,3.0
S2A_MSIL2A_20180430T094031_71_26,5.0,5.0
S2A_MSIL2A_20180506T100031_7_1,7.0,7.0
S2B_MSIL2A_20180428T095029_16_21,6.0,6.0
S2B_MSIL2A_20180515T112110_37_26,7.0,
S2B_MSIL2A_20170924T93020_47_9,6.0,6.0
S2A_MSIL2A_20170704T112103_89_9,5.0,5.0
S2A_MSIL2A_20171002T094031_71_41,6.0,6.0
S2A_MSIL2A_20171002T112111_79_70,1.0,
S2B_MSIL2A_20170825T093029_75_79,5.0,5.0
S2A_MSIL2A_20170717T113321_32_45,2.0,2.0
S2A_MSIL2A_20171002T112112_49_3,7.0,7.0
S2B_MSIL2A_20180502T093039_90_51,3.0,3.0
S2B_MSIL2A_20180201T093219_25_5,5.0,5.0
S2B_MSIL2A_20170924T093019_59_47,7.0,7.0
S2A_MSIL2A_20180413T95032_81_43,0.0,0.0
S2A_MSIL2A_20180526T100031_79_11,5.0,5.0
S2B_MSIL2A_20170914T093029_57_59,3.0,3.0
S2B_MSIL2A_20180525T94031_30_2,6.0,
S2A_MSIL2A_20170813T112121_30_76,5.0,5.0
S2B_MSIL2A_20170818T112109_38_33,5.0,
S2B_MSIL2A_20170924T93021_40_64,3.0,3.0
S2B_MSIL2A_20170927T94020_1_43,7.0,7.0
S2B_MSIL2A_20180509T092029_9_57,5.0,5.0
S2B_MSIL2A_20170924T093019_20_36,5.0,5.0
S2B_MSIL2A_20180201T093219_9_36,5.0,5.0
S2A_MSIL2A_20170813T112121_41_16,7.0,7.0
S2A_MSIL2A_20180413T095031_33_67,5.0,5.0
S2B_MSIL2A_20170718T115359_21_57,0.0,0.0
S2A_MSIL2A_20170717T113321_83_20,0.0,0.0
S2A_MSIL2A_20170905T95032_22_33,3.0,3.0
S2B_MSIL2A_20180421T100030_29_77,6.0,6.0
S2A_MSIL2A_20180527T093041_27_53,0.0,
S2B_MSIL2A_20180224T112109_24_46,5.0,5.0
S2B_MSIL2A_20171107T105229_49_9,5.0,
S2A_MSIL2A_20171101T094131_46_27,6.0,6.0
S2B_MSIL2A_20171016T101009_6_28,0.0,0.0
S2B_MSIL2A_20180502T093039_71_81,5.0,5.0
S2B_MSIL2A_20170906T101019_8_59,0.0,0.0
S2B_MSIL2A_20180326T112109_55_25,6.0,6.0
S2A_MSIL2A_20171201T112431_67_85,0.0,0.0
S2A_MSIL2A_20171101T94132_22_73,5.0,5.0
S2B_MSIL2A_20170906T101019_25_36,0.0,0.0
S2A_MSIL2A_20170613T101032_44_54,5.0,5.0
S2B_MSIL2A_20170924T93020_35_51,7.0,7.0
S2A_MSIL2A_20180506T100031_31_34,3.0,3.0
S2A_MSIL2A_20170818T103021_42_79,5.0,5.0
S2A_MSIL2A_20180430T094031_79_1,1.0,1.0
S2A_MSIL2A_20170617T113321_23_6,5.0,5.0
S2A_MSIL2A_20180506T100031_68_40,5.0,5.0
S2B_MSIL2A_20170906T101019_49_79,0.0,0.0
S2A_MSIL2A_20180205T100211_88_47,3.0,3.0
S2B_MSIL2A_20180525T94030_66_81,6.0,6.0
S2B_MSIL2A_20170924T93021_24_34,5.0,5.0
S2B_MSIL2A_20180525T94031_52_36,6.0,6.0
S2A_MSIL2A_20180225T114351_8_90,2.0,2.0
S2A_MSIL2A_20180509T101031_89_84,0.0,0.0
S2A_MSIL2A_20170613T101031_23_43,0.0,0.0
S2A_MSIL2A_20170813T112121_60_32,2.0,2.0
S2B_MSIL2A_20180201T093219_4_55,5.0,5.0
S2A_MSIL2A_20180205T100211_35_10,5.0,5.0
S2B_MSIL2A_20180525T94030_30_9,5.0,5.0
S2A_MSIL2A_20170816T095031_81_57,6.0,
S2B_MSIL2A_20171107T105229_61_11,6.0,6.0
S2B_MSIL2A_20170709T094029_29_50,3.0,3.0
S2B_MSIL2A_20180422T093029_49_55,5.0,5.0
S2B_MSIL2A_20170814T100029_84_10,0.0,
S2A_MSIL2A_20170704T112111_56_52,6.0,6.0
S2B_MSIL2A_20180421T114349_27_25,5.0,5.0
S2A_MSIL2A_20170613T101031_29_55,7.0,7.0
S2A_MSIL2A_20180506T100031_64_42,6.0,6.0
S2A_MSIL2A_20170816T095031_28_2,7.0,
S2B_MSIL2A_20180525T94031_81_8,3.0,3.0
S2B_MSIL2A_20170927T94020_33_65,1.0,1.0
S2B_MSIL2A_20180422T093029_33_83,5.0,5.0
S2B_MSIL2A_20170927T94020_55_63,5.0,5.0
S2B_MSIL2A_20170831T095029_34_16,5.0,5.0
S2B_MSIL2A_20170801T095029_14_19,5.0,5.0
S2B_MSIL2A_20180326T112109_70_3,6.0,6.0
S2A_MSIL2A_20180419T101031_10_81,0.0,0.0
S2B_MSIL2A_20180421T114349_58_5,5.0,5.0
S2B_MSIL2A_20170709T094029_88_90,3.0,3.0
S2B_MSIL2A_20170709T094029_58_57,3.0,3.0
