,split,patch_id,v1-labels,v2-labels
422,train,S2B_MSIL2A_20180421T100029_0_86,Mixed,Mixed
423,train,S2B_MSIL2A_20170831T095029_8_63,Other,Other
424,train,S2B_MSIL2A_20180525T094029_54_84,Other,Other
425,train,S2A_MSIL2A_20171002T094031_84_86,Other,Other
426,train,S2B_MSIL2A_20170927T094019_12_53,Mixed,Mixed
427,train,S2A_MSIL2A_20171002T094031_49_87,Other,Other
428,train,S2B_MSIL2A_20170808T094029_88_66,Other,Other
429,train,S2B_MSIL2A_20170831T095029_8_32,Mixed,Mixed
430,train,S2B_MSIL2A_20180509T092029_19_12,Other,Other
431,train,S2A_MSIL2A_20180413T95032_34_2,Other,Other
432,train,S2A_MSIL2A_20180413T095031_79_16,Other,Other
433,train,S2B_MSIL2A_20170924T93021_1_1,Other,Other
434,train,S2B_MSIL2A_20170808T094029_23_12,Other,Other
435,train,S2B_MSIL2A_20171107T105229_84_20,Mixed,Mixed
436,train,S2A_MSIL2A_20180413T095031_53_2,Other,Other
437,train,S2B_MSIL2A_20171206T094349_50_11,Other,Other
438,train,S2B_MSIL2A_20180326T112109_19_9,Other,Other
439,train,S2A_MSIL2A_20170813T112121_79_12,Mixed,Mixed
440,train,S2A_MSIL2A_20170813T112121_31_87,Other,Other
441,train,S2A_MSIL2A_20170617T113321_41_85,Other,Other
442,train,S2A_MSIL2A_20171002T112111_53_2,Other,Other
443,train,S2A_MSIL2A_20171015T095031_12_17,Mixed,Mixed
444,train,S2B_MSIL2A_20171112T114339_49_82,Other,Other
445,train,S2B_MSIL2A_20180521T100029_84_78,Other,Other
446,train,S2A_MSIL2A_20171221T112501_61_87,Other,Other
447,train,S2B_MSIL2A_20180525T094029_7_44,Other,Other
448,train,S2A_MSIL2A_20170813T112121_11_32,Other,Other
449,train,S2A_MSIL2A_20170704T112103_90_47,Other,Other
450,train,S2A_MSIL2A_20170813T112121_83_35,Other,Other
451,train,S2A_MSIL2A_20171101T94132_68_79,Other,Other
452,train,S2B_MSIL2A_20180515T112109_52_7,Urban fabric,Other
453,train,S2A_MSIL2A_20171208T093351_59_8,Mixed,Mixed
454,train,S2A_MSIL2A_20170803T094031_84_13,Other,Other
455,train,S2B_MSIL2A_20171219T095409_76_78,Mixed,Mixed
456,train,S2A_MSIL2A_20180507T093041_11_74,Other,Other
457,train,S2A_MSIL2A_20170818T103021_4_80,Mixed,Mixed
458,train,S2B_MSIL2A_20180225T105019_80_3,Mixed,Mixed
459,train,S2B_MSIL2A_20180515T112110_78_74,Other,Other
460,train,S2B_MSIL2A_20170927T094019_7_59,Other,Other
461,train,S2B_MSIL2A_20180421T100030_61_4,Other,Other
462,train,S2A_MSIL2A_20170818T103021_9_31,Other,Other
463,train,S2B_MSIL2A_20170825T093029_2_58,Other,Other
464,train,S2A_MSIL2A_20170905T095031_17_78,Other,Other
465,train,S2B_MSIL2A_20170914T093029_1_55,Other,Other
466,train,S2A_MSIL2A_20170813T112121_73_78,Other,Other
467,train,S2B_MSIL2A_20171219T095409_81_47,Other,Other
468,train,S2A_MSIL2A_20180430T094031_54_8,Other,Other
469,train,S2B_MSIL2A_20171206T094349_69_79,Other,Other
470,train,S2B_MSIL2A_20180421T114349_29_11,Other,Other
471,train,S2B_MSIL2A_20180428T095029_11_12,Mixed,Mixed
472,train,S2A_MSIL2A_20180430T094031_89_4,Other,Other
473,train,S2B_MSIL2A_20170927T094019_79_69,Other,Other
474,train,S2B_MSIL2A_20170831T095029_4_39,Other,Other
475,train,S2A_MSIL2A_20171002T112112_85_42,Other,Other
476,train,S2B_MSIL2A_20170817T101019_81_87,Other,Other
477,train,S2A_MSIL2A_20171002T112112_27_9,Other,Other
478,train,S2A_MSIL2A_20171002T112111_5_1,Other,Other
479,train,S2B_MSIL2A_20180515T112110_78_35,Other,Other
480,train,S2A_MSIL2A_20170803T094031_90_63,Mixed,Mixed
481,train,S2B_MSIL2A_20171206T094349_79_41,Other,Other
482,train,S2A_MSIL2A_20171015T095031_3_85,Other,Other
483,train,S2A_MSIL2A_20170613T101032_74_78,Mixed,Mixed
484,train,S2A_MSIL2A_20180413T095031_41_4,Mixed,Mixed
485,train,S2A_MSIL2A_20170905T095031_12_9,Other,Other
486,train,S2A_MSIL2A_20171002T94032_81_86,Other,Other
487,train,S2B_MSIL2A_20170924T93014_1_54,Mixed,Mixed
488,train,S2B_MSIL2A_20170924T93014_0_59,Other,Other
489,train,S2A_MSIL2A_20171221T112501_62_85,Other,Other
490,train,S2B_MSIL2A_20170914T093029_2_25,Other,Other
491,train,S2B_MSIL2A_20170808T094029_8_31,Other,Other
492,train,S2A_MSIL2A_20180506T100031_85_1,Mixed,Mixed
493,train,S2A_MSIL2A_20171221T112501_80_57,Other,Other
494,train,S2A_MSIL2A_20170813T112121_69_78,Other,Other
495,train,S2B_MSIL2A_20170927T094019_17_78,Other,Other
496,train,S2A_MSIL2A_20171121T112351_59_82,Other,Other
497,train,S2A_MSIL2A_20170803T094031_78_2,Other,Other
498,train,S2B_MSIL2A_20171206T094349_83_66,Other,Other
499,train,S2B_MSIL2A_20180525T094029_37_79,Other,Other
500,train,S2A_MSIL2A_20180506T100031_9_60,Other,Other
501,train,S2A_MSIL2A_20170613T101032_80_73,Other,Other
502,train,S2A_MSIL2A_20180506T100031_8_22,Other,Other
503,train,S2A_MSIL2A_20171002T112111_31_11,Other,Other
504,train,S2B_MSIL2A_20180326T112109_53_3,Other,Other
505,train,S2A_MSIL2A_20171002T094031_84_54,Other,Other
506,train,S2A_MSIL2A_20180318T093031_4_58,Other,Other
507,train,S2B_MSIL2A_20180220T114339_11_85,Other,Other
508,train,S2B_MSIL2A_20180515T112110_5_52,Other,Other
509,train,S2A_MSIL2A_20170803T094031_72_86,Mixed,Mixed
510,train,S2B_MSIL2A_20180515T112110_8_59,Mixed,Mixed
511,train,S2B_MSIL2A_20180502T093039_9_39,Other,Other
512,train,S2B_MSIL2A_20170924T93021_31_79,Other,Other
513,train,S2A_MSIL2A_20180225T114351_6_4,Other,Other
514,train,S2A_MSIL2A_20180430T094031_80_10,Mixed,Mixed
515,train,S2A_MSIL2A_20180413T095031_83_47,Mixed,Mixed
516,train,S2B_MSIL2A_20180224T112109_87_4,Other,Other
517,train,S2A_MSIL2A_20180318T093031_0_13,Mixed,Mixed
518,train,S2A_MSIL2A_20170813T112121_43_7,Other,Other
519,train,S2B_MSIL2A_20171219T095409_1_63,Mixed,Mixed
520,train,S2B_MSIL2A_20171016T101009_35_11,Mixed,Mixed
521,train,S2B_MSIL2A_20180421T100030_42_12,Mixed,Mixed
522,train,S2B_MSIL2A_20170927T094019_4_65,Other,Other
523,train,S2B_MSIL2A_20180421T100029_89_39,Other,Other
524,train,S2B_MSIL2A_20171112T114339_79_4,Mixed,Mixed
525,train,S2A_MSIL2A_20171104T095201_4_8,Other,Other
526,train,S2A_MSIL2A_20171221T112501_84_42,Other,Other
527,train,S2B_MSIL2A_20170831T95030_14_86,Other,Other
528,train,S2A_MSIL2A_20180430T094031_88_64,Other,Other
529,train,S2B_MSIL2A_20170924T93014_10_23,Other,Other
530,train,S2A_MSIL2A_20180225T114351_60_85,Other,Other
531,train,S2A_MSIL2A_20171121T112351_1_74,Other,Other
532,train,S2B_MSIL2A_20170924T093019_0_47,Other,Other
533,train,S2A_MSIL2A_20170813T112121_5_0,Other,Other
534,train,S2A_MSIL2A_20170617T113321_31_8,Other,Other
535,train,S2B_MSIL2A_20170831T95030_24_90,Other,Other
536,train,S2B_MSIL2A_20170817T101019_69_10,Other,Other
537,train,S2A_MSIL2A_20180318T093031_29_3,Other,Other
538,train,S2B_MSIL2A_20180428T095029_0_72,Mixed,Mixed
539,train,S2B_MSIL2A_20180224T112109_28_8,Other,Other
540,train,S2B_MSIL2A_20170924T93021_7_16,Other,Other
541,train,S2A_MSIL2A_20171208T093351_34_81,Mixed,Mixed
542,train,S2A_MSIL2A_20170813T112121_25_86,Other,Other
543,train,S2B_MSIL2A_20180421T100030_2_59,Other,Other
544,train,S2B_MSIL2A_20170914T93030_80_74,Other,Other
545,train,S2B_MSIL2A_20180224T112109_80_39,Other,Other
546,train,S2A_MSIL2A_20171121T112351_83_53,Other,Other
547,train,S2B_MSIL2A_20180506T105029_83_26,Other,Other
548,train,S2B_MSIL2A_20180515T112109_82_37,Urban fabric,Other
549,train,S2A_MSIL2A_20180318T093031_0_1,Mixed,Mixed
550,train,S2B_MSIL2A_20180326T112109_15_4,Other,Other
551,train,S2B_MSIL2A_20180421T100030_26_4,Mixed,Mixed
552,train,S2B_MSIL2A_20171112T114339_33_83,Other,Other
553,train,S2B_MSIL2A_20180515T112109_79_51,Urban fabric,Other
554,train,S2A_MSIL2A_20180508T104031_5_17,Mixed,Mixed
555,train,S2A_MSIL2A_20171104T095201_40_0,Other,Other
556,train,S2B_MSIL2A_20170930T095019_28_5,Other,Other
557,train,S2B_MSIL2A_20170719T094029_56_86,Other,Other
558,train,S2B_MSIL2A_20170927T094019_3_18,Other,Other
559,train,S2B_MSIL2A_20170927T094019_85_24,Other,Other
560,train,S2A_MSIL2A_20171002T094031_45_6,Other,Other
561,train,S2B_MSIL2A_20180224T112109_82_61,Other,Other
562,train,S2A_MSIL2A_20171002T094031_60_10,Other,Other
563,train,S2A_MSIL2A_20170717T113322_32_78,Other,Other
564,train,S2B_MSIL2A_20170927T094019_79_17,Other,Other
565,train,S2B_MSIL2A_20180421T100029_70_83,Other,Other
566,train,S2B_MSIL2A_20180502T093039_25_86,Other,Other
567,train,S2A_MSIL2A_20170813T112121_71_89,Other,Other
568,train,S2B_MSIL2A_20180326T112109_56_10,Other,Other
569,train,S2B_MSIL2A_20171219T095409_88_6,Other,Other
570,train,S2B_MSIL2A_20171206T094349_42_4,Other,Other
571,train,S2B_MSIL2A_20170930T095019_82_61,Other,Other
572,train,S2B_MSIL2A_20180515T112110_74_81,Other,Other
573,train,S2A_MSIL2A_20180506T100031_14_12,Other,Other
574,train,S2B_MSIL2A_20171015T104010_6_83,Other,Other
575,train,S2B_MSIL2A_20180224T112109_84_0,Mixed,Mixed
576,train,S2B_MSIL2A_20170927T094019_23_78,Other,Other
577,train,S2A_MSIL2A_20171104T095201_8_9,Other,Other
578,train,S2A_MSIL2A_20171002T94032_60_86,Other,Other
579,train,S2B_MSIL2A_20180515T112110_82_51,Other,Other
580,train,S2B_MSIL2A_20171107T105229_43_7,Mixed,Mixed
581,train,S2B_MSIL2A_20170719T094029_78_81,Other,Other
582,train,S2B_MSIL2A_20180525T094029_10_63,Other,Other
583,train,S2B_MSIL2A_20180506T105029_17_0,Mixed,Mixed
584,train,S2B_MSIL2A_20180224T112109_87_3,Other,Other
585,train,S2B_MSIL2A_20170829T105019_83_26,Other,Other
586,train,S2B_MSIL2A_20171206T094349_58_5,Other,Other
587,train,S2B_MSIL2A_20180421T100030_31_84,Mixed,Mixed
588,train,S2B_MSIL2A_20170924T93020_24_7,Other,Other
589,train,S2A_MSIL2A_20171002T112111_87_71,Other,Other
590,train,S2B_MSIL2A_20171107T105229_90_14,Mixed,Mixed
591,train,S2B_MSIL2A_20170914T093029_82_22,Other,Other
592,train,S2A_MSIL2A_20170803T094031_48_12,Other,Other
593,train,S2B_MSIL2A_20170927T94020_37_82,Other,Other
594,train,S2B_MSIL2A_20180515T112109_47_2,Urban fabric,Other
595,train,S2B_MSIL2A_20180326T112109_80_20,Other,Other
596,train,S2A_MSIL2A_20170813T112121_12_26,Mixed,Mixed
597,train,S2A_MSIL2A_20170813T112121_31_80,Other,Other
598,train,S2A_MSIL2A_20171002T112112_85_4,Other,Other
599,train,S2B_MSIL2A_20170824T100019_52_3,Other,Other
600,train,S2B_MSIL2A_20180502T093039_52_87,Other,Other
601,train,S2A_MSIL2A_20180413T095031_84_4,Other,Other
602,train,S2B_MSIL2A_20170808T094029_11_28,Other,Other
603,train,S2A_MSIL2A_20171002T112111_85_56,Other,Other
604,train,S2A_MSIL2A_20171201T112431_83_47,Other,Other
605,train,S2A_MSIL2A_20180506T100031_5_8,Mixed,Mixed
606,train,S2A_MSIL2A_20171221T112501_87_59,Other,Other
607,train,S2B_MSIL2A_20180326T112109_28_5,Other,Other
608,train,S2B_MSIL2A_20180506T105029_63_11,Mixed,Mixed
609,train,S2B_MSIL2A_20180421T100029_82_39,Other,Other
610,train,S2B_MSIL2A_20170817T101019_88_1,Other,Other
611,train,S2B_MSIL2A_20180224T112109_58_83,Other,Other
612,train,S2B_MSIL2A_20170817T101019_30_88,Other,Other
613,train,S2B_MSIL2A_20180225T105019_79_53,Other,Other
614,train,S2A_MSIL2A_20171221T112501_79_36,Other,Other
615,train,S2A_MSIL2A_20171201T112431_83_15,Other,Other
616,train,S2B_MSIL2A_20180422T093029_6_7,Other,Other
617,train,S2B_MSIL2A_20180525T94031_19_10,Other,Other
618,train,S2A_MSIL2A_20170905T095031_10_48,Other,Other
619,train,S2A_MSIL2A_20171201T112431_74_1,Other,Other
620,train,S2A_MSIL2A_20180506T100031_45_4,Other,Other
621,train,S2B_MSIL2A_20180515T112110_11_73,Other,Other
622,train,S2B_MSIL2A_20171206T094349_75_9,Other,Other
623,train,S2A_MSIL2A_20170701T093031_10_50,Other,Other
624,train,S2B_MSIL2A_20180421T114349_8_59,Other,Other
625,train,S2B_MSIL2A_20180522T093029_55_2,Other,Other
626,train,S2A_MSIL2A_20180413T095031_84_15,Other,Other
627,train,S2B_MSIL2A_20180421T114349_80_17,Other,Other
628,train,S2A_MSIL2A_20171121T112351_12_77,Other,Other
629,train,S2B_MSIL2A_20170914T093029_21_87,Mixed,Mixed
630,train,S2B_MSIL2A_20171219T095409_40_85,Other,Other
631,train,S2B_MSIL2A_20170824T100019_66_2,Other,Other
632,train,S2A_MSIL2A_20180413T095031_89_50,Other,Other
633,train,S2B_MSIL2A_20171112T114339_29_11,Other,Other
634,train,S2A_MSIL2A_20171002T094031_57_6,Other,Other
635,train,S2B_MSIL2A_20170906T101020_79_87,Mixed,Mixed
636,train,S2B_MSIL2A_20170808T094029_71_1,Other,Other
637,train,S2B_MSIL2A_20180515T112109_64_9,Urban fabric,Other
638,train,S2A_MSIL2A_20170704T112111_67_79,Other,Other
639,train,S2B_MSIL2A_20170930T095019_86_22,Other,Other
640,train,S2B_MSIL2A_20170927T094019_12_81,Other,Other
641,train,S2B_MSIL2A_20170831T095029_9_62,Other,Other
642,train,S2B_MSIL2A_20170808T094029_79_61,Mixed,Mixed
643,train,S2B_MSIL2A_20171226T094359_79_87,Other,Other
644,train,S2B_MSIL2A_20171219T095409_18_1,Mixed,Mixed
645,train,S2A_MSIL2A_20171002T112111_73_10,Mixed,Mixed
646,train,S2B_MSIL2A_20170930T095019_80_57,Mixed,Mixed
647,train,S2A_MSIL2A_20171002T112111_80_22,Other,Other
648,train,S2B_MSIL2A_20171219T095409_1_16,Other,Other
649,train,S2A_MSIL2A_20180413T095031_85_50,Other,Other
650,train,S2B_MSIL2A_20170801T095029_8_7,Mixed,Mixed
651,train,S2A_MSIL2A_20171015T095031_8_47,Mixed,Mixed
652,train,S2B_MSIL2A_20171206T094349_53_89,Other,Other
653,train,S2A_MSIL2A_20180430T094031_44_0,Other,Other
654,train,S2A_MSIL2A_20171121T112351_11_63,Other,Other
655,train,S2B_MSIL2A_20171206T094349_57_3,Other,Other
656,train,S2A_MSIL2A_20170813T112121_86_82,Other,Other
657,train,S2B_MSIL2A_20180421T100031_5_88,Other,Other
658,train,S2B_MSIL2A_20170930T095019_40_10,Other,Other
659,train,S2B_MSIL2A_20180422T093029_8_58,Other,Other
660,train,S2A_MSIL2A_20170704T112111_7_62,Other,Other
661,train,S2B_MSIL2A_20180224T112109_86_85,Other,Other
662,train,S2B_MSIL2A_20180502T093039_12_23,Other,Other
663,train,S2A_MSIL2A_20170704T112111_67_81,Other,Other
664,train,S2A_MSIL2A_20180225T114351_80_27,Other,Other
665,train,S2B_MSIL2A_20170927T094019_53_5,Other,Other
666,train,S2A_MSIL2A_20171015T095031_9_84,Mixed,Mixed
667,train,S2A_MSIL2A_20170813T112121_62_82,Other,Other
668,train,S2A_MSIL2A_20171015T095031_27_4,Other,Other
669,train,S2A_MSIL2A_20171002T112111_67_7,Other,Other
670,train,S2A_MSIL2A_20171208T093351_47_0,Other,Other
671,train,S2A_MSIL2A_20180506T100031_83_28,Other,Other
672,train,S2A_MSIL2A_20171002T112111_79_20,Mixed,Mixed
673,train,S2A_MSIL2A_20171221T112501_78_70,Other,Other
674,train,S2B_MSIL2A_20170825T093029_0_9,Mixed,Mixed
675,train,S2A_MSIL2A_20180225T114351_28_12,Other,Other
676,train,S2A_MSIL2A_20171221T112501_37_2,Mixed,Mixed
677,train,S2A_MSIL2A_20170803T094031_88_57,Other,Other
678,train,S2B_MSIL2A_20180521T100029_32_89,Other,Other
679,train,S2A_MSIL2A_20171002T112111_8_7,Other,Other
680,train,S2B_MSIL2A_20180515T112110_89_36,Other,Other
681,train,S2A_MSIL2A_20171002T112111_71_5,Other,Other
682,train,S2A_MSIL2A_20171002T112112_47_12,Other,Other
683,train,S2A_MSIL2A_20171121T112351_8_64,Other,Other
684,train,S2B_MSIL2A_20170825T093029_2_59,Other,Other
685,train,S2A_MSIL2A_20171221T112501_76_83,Other,Other
686,train,S2B_MSIL2A_20180515T112109_90_13,Urban fabric,Other
687,train,S2B_MSIL2A_20171226T094359_65_87,Other,Other
688,train,S2B_MSIL2A_20171219T095409_7_63,Other,Other
689,train,S2A_MSIL2A_20171201T112431_85_20,Other,Other
690,train,S2A_MSIL2A_20171201T112431_37_11,Other,Other
691,train,S2A_MSIL2A_20171002T112112_82_36,Other,Other
692,train,S2B_MSIL2A_20180525T094029_8_62,Other,Other
693,train,S2A_MSIL2A_20180510T094031_32_82,Other,Other
694,train,S2A_MSIL2A_20170704T112111_68_83,Other,Other
695,train,S2B_MSIL2A_20170825T093029_3_10,Other,Other
696,train,S2B_MSIL2A_20170906T101020_87_29,Mixed,Mixed
697,train,S2B_MSIL2A_20170930T095019_89_27,Other,Other
698,train,S2B_MSIL2A_20180224T112109_36_79,Other,Other
699,train,S2A_MSIL2A_20170813T112121_42_3,Mixed,Mixed
700,train,S2A_MSIL2A_20170613T101032_81_40,Other,Other
701,train,S2A_MSIL2A_20180510T094031_62_78,Mixed,Mixed
702,train,S2A_MSIL2A_20170905T095031_9_22,Other,Other
703,train,S2B_MSIL2A_20180224T112109_70_84,Other,Other
704,train,S2B_MSIL2A_20180515T112109_36_84,Urban fabric,Other
705,train,S2B_MSIL2A_20170831T095029_7_48,Mixed,Mixed
706,train,S2B_MSIL2A_20180521T100029_85_83,Other,Other
707,train,S2A_MSIL2A_20180430T094031_79_47,Other,Other
708,train,S2B_MSIL2A_20171206T094349_90_28,Mixed,Mixed
709,train,S2A_MSIL2A_20180506T100031_15_12,Other,Other
710,train,S2B_MSIL2A_20170817T101019_21_90,Other,Other
711,train,S2B_MSIL2A_20170709T094029_80_45,Other,Other
712,train,S2B_MSIL2A_20170924T93013_40_0,Other,Other
713,train,S2B_MSIL2A_20170927T094019_81_69,Other,Other
714,train,S2A_MSIL2A_20180529T115401_77_87,Other,Other
715,train,S2B_MSIL2A_20180326T112109_63_3,Other,Other
716,train,S2A_MSIL2A_20170704T112111_29_86,Other,Other
717,train,S2B_MSIL2A_20170924T93021_9_37,Other,Other
718,train,S2B_MSIL2A_20170927T094019_52_12,Other,Other
719,train,S2B_MSIL2A_20171112T114339_21_89,Mixed,Mixed
720,train,S2A_MSIL2A_20171104T095201_11_65,Other,Other
721,train,S2A_MSIL2A_20180413T95032_72_4,Other,Other
722,train,S2B_MSIL2A_20180326T112109_65_10,Other,Other
723,train,S2B_MSIL2A_20180421T100029_63_12,Mixed,Mixed
724,train,S2A_MSIL2A_20170704T112111_46_81,Other,Other
725,train,S2A_MSIL2A_20170803T094031_83_69,Mixed,Mixed
726,train,S2B_MSIL2A_20170914T093029_23_9,Other,Other
727,train,S2A_MSIL2A_20171002T112111_39_12,Other,Other
728,train,S2B_MSIL2A_20180515T112110_23_79,Other,Other
729,train,S2A_MSIL2A_20180225T114351_44_11,Other,Other
730,train,S2B_MSIL2A_20170927T094019_12_49,Mixed,Mixed
731,train,S2A_MSIL2A_20170613T101031_35_78,Other,Other
732,train,S2A_MSIL2A_20180508T104032_5_74,Other,Other
733,train,S2B_MSIL2A_20170914T093029_2_60,Other,Other
734,train,S2A_MSIL2A_20180413T95032_31_2,Other,Other
735,train,S2A_MSIL2A_20171002T112111_46_85,Other,Other
736,train,S2A_MSIL2A_20180430T094031_87_49,Other,Other
737,train,S2B_MSIL2A_20180225T105019_57_12,Mixed,Mixed
738,train,S2B_MSIL2A_20180421T100030_45_4,Mixed,Mixed
739,train,S2A_MSIL2A_20180506T100031_30_6,Other,Other
740,train,S2A_MSIL2A_20171002T112111_80_62,Mixed,Mixed
741,train,S2B_MSIL2A_20180421T114349_31_8,Other,Other
742,train,S2A_MSIL2A_20170704T112111_46_87,Other,Other
743,train,S2B_MSIL2A_20180421T100029_51_87,Other,Other
744,train,S2B_MSIL2A_20170927T094019_56_4,Other,Other
745,train,S2A_MSIL2A_20171101T094131_6_52,Other,Other
746,train,S2B_MSIL2A_20170930T095019_9_0,Mixed,Mixed
747,train,S2A_MSIL2A_20171201T112431_30_10,Other,Other
748,train,S2A_MSIL2A_20170813T112121_89_87,Other,Other
749,train,S2A_MSIL2A_20171002T094031_72_8,Mixed,Mixed
750,train,S2B_MSIL2A_20170927T94020_3_70,Other,Other
751,train,S2B_MSIL2A_20170927T094019_8_90,Other,Other
752,train,S2A_MSIL2A_20170813T112121_30_3,Other,Other
753,train,S2B_MSIL2A_20180422T093029_5_29,Other,Other
754,train,S2A_MSIL2A_20170813T112121_51_5,Other,Other
755,train,S2A_MSIL2A_20180506T100031_85_42,Mixed,Mixed
756,train,S2A_MSIL2A_20171002T112111_42_82,Other,Other
757,train,S2A_MSIL2A_20171208T093351_16_89,Other,Other
758,train,S2A_MSIL2A_20170803T094031_80_55,Mixed,Mixed
759,train,S2A_MSIL2A_20170617T113321_50_0,Other,Other
760,train,S2B_MSIL2A_20170927T094019_10_63,Mixed,Mixed
761,train,S2B_MSIL2A_20170914T093029_11_0,Other,Other
762,train,S2B_MSIL2A_20170825T093029_24_80,Mixed,Mixed
763,train,S2B_MSIL2A_20180515T112109_73_87,Urban fabric,Other
764,train,S2B_MSIL2A_20171206T094349_84_6,Other,Other
765,train,S2A_MSIL2A_20171208T093351_15_87,Other,Other
766,train,S2B_MSIL2A_20180502T093039_82_31,Other,Other
767,train,S2B_MSIL2A_20180511T100029_36_10,Other,Other
768,train,S2A_MSIL2A_20170617T113321_34_80,Other,Other
769,train,S2A_MSIL2A_20170813T112121_45_8,Other,Other
770,train,S2A_MSIL2A_20171201T112431_78_22,Other,Other
771,train,S2B_MSIL2A_20180225T105019_84_45,Other,Other
772,train,S2A_MSIL2A_20171121T112351_11_45,Mixed,Mixed
773,train,S2B_MSIL2A_20180515T112110_88_65,Other,Other
774,train,S2B_MSIL2A_20180515T112110_81_41,Other,Other
775,train,S2A_MSIL2A_20180510T094031_12_66,Other,Other
776,train,S2B_MSIL2A_20170802T092029_20_8,Mixed,Mixed
777,train,S2B_MSIL2A_20180515T094029_36_0,Other,Other
778,train,S2B_MSIL2A_20170923T100019_51_4,Other,Other
779,train,S2A_MSIL2A_20180510T094031_1_43,Other,Other
780,train,S2B_MSIL2A_20180201T093219_47_3,Mixed,Mixed
781,train,S2A_MSIL2A_20170803T094031_70_12,Other,Other
782,train,S2A_MSIL2A_20180225T114351_76_3,Mixed,Mixed
783,train,S2A_MSIL2A_20171002T112111_35_80,Other,Other
784,train,S2B_MSIL2A_20180502T093039_11_31,Mixed,Mixed
785,train,S2B_MSIL2A_20170924T93021_6_28,Other,Other
786,train,S2B_MSIL2A_20171219T095409_16_2,Mixed,Mixed
787,train,S2A_MSIL2A_20171002T112111_60_5,Other,Other
788,train,S2A_MSIL2A_20170813T112121_84_18,Other,Other
789,train,S2B_MSIL2A_20180422T093029_31_0,Mixed,Mixed
790,train,S2B_MSIL2A_20180422T093029_1_48,Other,Other
791,train,S2B_MSIL2A_20171015T104009_35_89,Mixed,Mixed
792,train,S2A_MSIL2A_20171121T112351_11_48,Other,Other
793,train,S2B_MSIL2A_20180224T112109_76_1,Other,Other
794,train,S2A_MSIL2A_20171002T094031_82_52,Other,Other
795,train,S2B_MSIL2A_20170709T094029_12_76,Other,Other
796,train,S2B_MSIL2A_20180521T100029_84_47,Other,Other
797,train,S2B_MSIL2A_20170808T094029_29_6,Other,Other
798,train,S2A_MSIL2A_20170803T094031_34_9,Other,Other
799,train,S2A_MSIL2A_20171101T94132_12_61,Other,Other
800,train,S2A_MSIL2A_20170803T094031_86_71,Mixed,Mixed
801,train,S2A_MSIL2A_20170813T112121_34_4,Other,Other
802,train,S2A_MSIL2A_20171015T095031_6_82,Other,Other
803,train,S2B_MSIL2A_20170831T095029_37_82,Mixed,Mixed
804,train,S2A_MSIL2A_20171002T094031_84_17,Other,Other
805,train,S2B_MSIL2A_20180515T112109_15_82,Urban fabric,Other
806,train,S2B_MSIL2A_20170801T095029_12_22,Mixed,Mixed
807,train,S2B_MSIL2A_20171107T105229_88_24,Mixed,Mixed
808,train,S2A_MSIL2A_20171015T095031_2_5,Other,Other
809,train,S2B_MSIL2A_20170924T093019_43_10,Other,Other
810,train,S2B_MSIL2A_20180422T093029_8_55,Other,Other
811,train,S2A_MSIL2A_20180413T095031_64_10,Other,Other
812,train,S2A_MSIL2A_20171002T112111_13_0,Other,Other
813,train,S2B_MSIL2A_20180201T093219_82_61,Other,Other
814,train,S2A_MSIL2A_20180413T95032_37_0,Other,Other
815,train,S2B_MSIL2A_20180421T100030_27_80,Other,Other
816,train,S2A_MSIL2A_20171002T094031_74_10,Other,Other
817,train,S2A_MSIL2A_20170803T094031_88_53,Other,Other
818,train,S2B_MSIL2A_20180428T095029_40_3,Other,Other
819,train,S2B_MSIL2A_20170927T094019_1_72,Other,Other
820,train,S2A_MSIL2A_20170813T112121_85_63,Other,Other
821,train,S2B_MSIL2A_20180421T100031_6_84,Other,Other
822,train,S2B_MSIL2A_20171226T094359_85_83,Other,Other
823,train,S2B_MSIL2A_20180421T100030_56_84,Other,Other
824,train,S2A_MSIL2A_20171104T095201_30_5,Other,Other
